"STUDY_ID","REVIEWERS","INCLUDE","Publication.Type","Authors","Book.Authors","Group.Authors","Book.Group.Authors","Researcher.Ids","ORCIDs","Book.Editors","Author...Arabic","Article.Title","Article.Title...SciELO","Article.Title...SciELO.1","Article.Title...Chinese","Article.Title...Russian","Patent.Number","Patent.Assignee","Source.Title...Arabic","Source.Title","Source.Title...Korean","Book.Series.Title","Book.Series.Subtitle","Volume","Issue","Special.Issue","Meeting.Abstract","Start.Page","End.Page","Article.Number","DOI","Book.DOI","Early.Access.Date","Supplement","Publication.Date","Publication.Year","Abstract","Abstract...Foreign","Abstract...English.Transliteration","Abstract...Foreign.1","Abstract...Korean","Conference.Title","Conference.Date","Conference.Sponsor","Conference.Location","Times.Cited..WoS.Core","Times.Cited..CSCD.","Times.Cited..RSCI","Times.Cited..ARCI","Times.Cited..BCI","Times.Cited..SCIELO","Times.Cited..All.Databases","X180.Day.Usage.Count","Since.2013.Usage.Count","ISSN","eISSN","ISBN","UT..Unique.ID.","Pubmed.Id","X"
"1033","Kathryn","NO","J","Mfune, Ruth Lindizyani; Mubanga, Melai; Silwamba, Isaac; Sagamiko, Frederick; Mudenda, Steward; Daka, Victor; Godfroid, Jacques; Hangombe, Bernard M; Muma, John B",NA,NA,NA,"","Daka, Victor/0000-0001-9490-5609; Mfune, Ruth Lindizyani/0000-0001-9707-2673; Mudenda, Steward/0000-0003-1692-8981",NA,NA,"Seroprevalence of Bovine Brucellosis in Selected Districts of Zambia.","",NA,NA,"",NA,NA,NA,"International journal of environmental research and public health",NA,NA,NA,"18","4",NA,NA,"","",NA,"10.3390/ijerph18041436",NA,NA,NA,"2021 Feb 03","2021","Brucellosis is an infectious zoonosis that has huge economic and public health implications globally. The disease is prevalent in humans, livestock and wildlife in Sub-Saharan Africa. A cross-sectional study was conducted between 6 May 2017 and 31 July 2020 during which 1712 sera from 175 cattle herds in five districts from Southern, Western and Eastern Provinces of Zambia were collected and screened against brucellosis. The Rose Bengal Test (RBT) and competitive Enzyme-linked Immuno Assay (c-ELISA) were used in serial testing for the detection of antibodies against Brucella species. A total of 127 animals from 37 herds tested positive, giving overall individual animal and herd-level seroprevalences of 7.53% (95% CI: 6.28-8.78%) and 21.14% (95% CI: 15.0-27.2%), respectively. Namwala district had the highest herd seroprevalence (33.9%, 95% CI: 21.6-46.1%), while Lundazi did not record any seropositivity. Comparably, Southern Province had the highest individual animal (8.97%, 95% CI: 7-11%) and herd-level (28.5%, 95% CI: 20.3-36.7%) seroprevalences, although this was not statistically significant. Within Southern Province, higher seropositivity was observed in Namwala district (OR: 8.55; CI: 2.66-27.44), among female animals (OR: 2.48; CI: 1.38-4.46) and in those aged 11 years and above (OR: 2.67; CI: 1.34-5.34) as well as in gravid cows (OR: 4.34; CI: 2.08-8.92). Seropositivity was also observed among some animals with hygromas (OR: 6.5; CI: 0.45-94.08) and those with a history of abortion (OR: 1.13; CI: 0.18-7.28) although the findings were not statistically significant. Brucella seroprevalence among traditional cattle in Zambia remains high. Control programs against bovine brucellosis must be introduced to reduce its impact on human health and animal production.","",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0",NA,NA,"","1660-4601",NA,"MEDLINE:33546514","33546514",NA
"1035","Kathryn","NO","J","Hornok, Sandor; Szekeres, Sandor; Horvath, Gabor; Takacs, Nora; Beko, Katinka; Kontschan, Jeno; Gyuranecz, Miklos; Toth, Barnabas; Sandor, Attila D; Juhasz, Alexandra; Beck, Relja; Farkas, Robert",NA,NA,NA,"Sandor, Attila/A-4782-2009","Sandor, Attila/0000-0001-8852-8341",NA,NA,"Diversity of tick species and associated pathogens on peri-urban wild boars - First report of the zoonotic Babesia cf. crassa from Hungary.","",NA,NA,"",NA,NA,NA,"Ticks and tick-borne diseases",NA,NA,NA,"13","3",NA,NA,"101936","101936",NA,"10.1016/j.ttbdis.2022.101936",NA,NA,NA,"2022-05","2022","Wild boars show increasing numbers and population densities throughout Europe, including Hungary. While their presence is appreciated as game animals, they are also responsible for significant agricultural damage, habitat degradation and water quality issues. In addition, wild boars may harbor ticks and can act as reservoirs of tick-borne pathogens, thus posing a risk of transmission towards humans and domestic animals. This latter aspect of their veterinary-medical and epidemiological significance has become especially important in recent years, because increasing numbers of wild boars are reported to enter urban areas. Despite of this, reports on tick infestations of wild boars are scarce in Europe. For this study, 333 ixodid ticks were collected from 51 wild boars at 32 peri-urban locations in 14 counties of Hungary, during 2005-2008 (older samples) and 2019-2020 (new samples). Five species of ticks were identified: Dermacentor reticulatus (n=165), Ixodes ricinus (n=90) and Haemaphysalis concinna (n=29) in both sample groups, while H. inermis (n=29) and D. marginatus (n=20) were only found among the old samples. The seasonality of collected ticks corresponded to their known activities. After DNA extraction, ticks were screened for three groups of tick-borne pathogens. All samples were negative for brucellae, recently reported to be carried and transmitted transovarially by D. marginatus. Four D. reticulatus contained Babesia canis DNA, while in one H. concinna nymph the recently discovered zoonotic B. cf. crassa (reported in Slovenia within 80 km of our sampling site) was detected. In addition, Anaplasma phagocytophilum was identified in D. reticulatus (n=1), H. concinna (n=3) and in its known vector, I. ricinus (n=15). Phylogenetically, three out of four A. phagocytophilum genotypes clustered with zoonotic ones. In conclusion, despite of the high prevalence of Brucella suis in wild boars in Hungary, no evidence was found in support of the epidemiological role of ticks in transmitting brucellae. On the other hand, wild boars might introduce B. canis-carrier D. reticulatus into urban areas, unlike birds (which are not known to carry this tick species in the country). Most importantly, tick-infested wild boars can contribute to the spread of a novel zoonotic Babesia sp. and of the zoonotic variants of A. phagocytophilum.","",NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","1",NA,NA,"","1877-9603",NA,"MEDLINE:35306450","35306450",NA
"1037","Kathryn","NO","J","Sorensen, Iben; Fei, Zhangjun; Andreas, Amanda; Willats, William G T; Domozych, David S; Rose, Jocelyn K C",NA,NA,NA,"Fei, Zhangjun/H-5152-2012","Willats, William/0000-0003-2064-4025; Sorensen, Iben/0000-0002-9768-620X",NA,NA,"Stable transformation and reverse genetic analysis of Penium margaritaceum: a platform for studies of charophyte green algae, the immediate ancestors of land plants.","",NA,NA,"",NA,NA,NA,"The Plant journal : for cell and molecular biology",NA,NA,NA,"77","3",NA,NA,"339","51",NA,"10.1111/tpj.12375",NA,NA,NA,"2014-Feb","2014","The charophyte green algae (CGA, Streptophyta, Viridiplantae) occupy a key phylogenetic position as the immediate ancestors of land plants but, paradoxically, are less well-studied than the other major plant lineages. This is particularly true in the context of functional genomic studies, where the lack of an efficient protocol for their stable genetic transformation has been a major obstacle. Observations of extant CGA species suggest the existence of some of the evolutionary adaptations that had to occur for land colonization; however, to date, there has been no robust experimental platform to address this genetically. We present a protocol for high-throughput Agrobacterium tumefaciens-mediated transformation of Penium margaritaceum, a unicellular CGA species. The versatility of Penium as a model for studying various aspects of plant cell biology and development was illustrated through non-invasive visualization of protein localization and dynamics in living cells. In addition, the utility of RNA interference (RNAi) for reverse genetic studies was demonstrated by targeting genes associated with cell wall modification (pectin methylesterase) and biosynthesis (cellulose synthase). This provided evidence supporting current models of cell wall assembly and inter-polymer interactions that were based on studies of land plants, but in this case using direct observation in vivo. This new functional genomics platform has broad potential applications, including studies of plant organismal biology and the evolutionary innovations required for transition from aquatic to terrestrial habitats.","",NA,NA,NA,NA,NA,NA,NA,"38","0","0","0","35","0","38",NA,NA,"","1365-313X",NA,"MEDLINE:24308430","24308430",NA
"1038","Kathryn","NO","J","Paiva, Paulo Eduardo Branco; Cota, Tania; Neto, Luis; Soares, Celestino; Tomas, Jose Carlos; Duarte, Amilcar",NA,NA,NA,"Duarte, Amilcar/F-1472-2010; Paiva, Paulo Eduardo Branco/U-3537-2018","Duarte, Amilcar/0000-0002-2763-1916; Neto, Luis/0000-0003-1834-6459; Paiva, Paulo Eduardo Branco/0000-0002-9859-4251",NA,NA,"Water Vapor Pressure Deficit in Portugal and Implications for the Development of the Invasive African Citrus Psyllid Trioza erytreae.","",NA,NA,"",NA,NA,NA,"Insects",NA,NA,NA,"11","4",NA,NA,"","",NA,"10.3390/insects11040229",NA,NA,NA,"2020 Apr 07","2020","African citrus psyllid (Trioza erytreae (Del Guercio)) is a vector insect of the bacterium Candidatus Liberibacter africanus, the putative causal agent of Huanglongbing, the most devastating citrus disease in the world. The insect was found on the island of Madeira in 1994 and in mainland Portugal in 2015. Present in the north and center of the country, it is a threat to Algarve, the main citrus-producing region. Trioza erytreae eggs and first instar nymphs are sensitive to the combination of high temperatures and low relative humidity. Daily maximum air temperature and minimum relative humidity data from 18 weather stations were used to calculate the water vapor pressure deficit (vpd) from 2004 to 2018 at various locations. Based on the mean vpd and the number of unfavorable days (vpd < 34.5 and vpd < 56 mbar) of two time periods (February to May and June to September), less favorable zones for T. erytreae were identified. The zones with thermal and water conditions like those observed in the Castelo Branco and Portalegre (Center), Beja (Alentejo), Alte, and Norinha (Algarve) stations showed climatic restrictions to the development of eggs and first instar nymphs of African citrus psyllid. Effective control measures, such as the introduction and mass release of Tamarixia dryi (Waterson), a specific parasitoid, and chemical control are necessary in favorable periods for T. erytreae development, such as in spring and in areas with limited or no climate restrictions.","",NA,NA,NA,NA,NA,NA,NA,"4","0","0","0","3","0","4",NA,NA,"2075-4450","",NA,"MEDLINE:32272569","32272569",NA
"1040","Kathryn","NO","J","Kumawat, K C; Sharma, Poonam; Singh, Inderjeet; Sirari, Asmita; Gill, B S",NA,NA,NA,"","Kumawat, Kailash Chand/0000-0003-0177-772X",NA,NA,"Co-existence of Leclercia adecarboxylata (LSE-1) and Bradyrhizobium sp. (LSBR-3) in nodule niche for multifaceted effects and profitability in soybean production.","",NA,NA,"",NA,NA,NA,"World journal of microbiology & biotechnology",NA,NA,NA,"35","11",NA,NA,"172","172",NA,"10.1007/s11274-019-2752-4",NA,NA,NA,"2019 Oct 31","2019","The present study was designed with the objective of improving growth and nodulation of soybean [Glycine max (L.) Merill] with co-inoculation of native Bradyrhizobium sp. (LSBR-3) (KF906140) and non-rhizobial nodule endophytic diazotroph Leclercia adecarboxylata (LSE-1) (KX925974) with multifunctional plant growth promoting (PGP) traits in cereal based cropping system (Rice-Wheat). A total of 40 endophytic bacteria from cultivated and wild sp. of soybean were screened for multifarious PGP traits and pathogenicity test. Based on PGP traits, antagonistic activities and bio-safety test; L. adecarboxylata (LSE-1) was identified with 16 S rRNA gene sequencing along with the presence of nifH (nitrogen fixation) and ipdc (IAA production) genes. Dual inoculant LSE-1 and LSBR-3 increased indole acetic acid (IAA), P & Zn-solubilization, 1-aminocyclopropane-1-carboxylate deaminase (ACCD) activity, siderophore, biofilm formation and exo-polysaccharides in contrast to single inoculation treatment. Further, assessment of dual inoculant LSBR-3+LSE-1 improved growth parameters, nodulation, soil enzymes activities, nutrient accumulation and yield as compared to single as well as un-inoculated control treatment under field conditions. Single inoculant LSBR-3 improved yield by 8.84% over control. Further, enhancement of 4.15% grain yield was noticed with LSBR-3+LSE-1 over LSBR-3 alone treatment. Application of LSBR-3+LSE-1 gave superior B:C ratio (1.29) and additional income approximately 116USDha-1 in contrast to control treatment. The present results thus, is the first report of novel endophytic diazotroph L. adecarboxylata (LSE-1) as PGPR from Indian conditions particularly in Punjab region for exploiting as potential PGPR along with Bradyrhizobium sp. (LSBR-3) in soybean.","",NA,NA,NA,NA,NA,NA,NA,"10","2","0","0","8","0","10",NA,NA,"","1573-0972",NA,"MEDLINE:31673798","31673798",NA
"1041","Kathryn","NO","J","Killiny, Nabil; Nehela, Yasser; George, Justin; Rashidi, Mahnaz; Stelinski, Lukasz L; Lapointe, Stephen L",NA,NA,NA,"","Nehela, Yasser/0000-0003-1177-8099",NA,NA,"Phytoene desaturase-silenced citrus as a trap crop with multiple cues to attract Diaphorina citri, the vector of Huanglongbing.","",NA,NA,"",NA,NA,NA,"Plant science : an international journal of experimental plant biology",NA,NA,NA,"308","",NA,NA,"110930","110930",NA,"10.1016/j.plantsci.2021.110930",NA,NA,NA,"2021-Jul","2021","Huanglongbing (HLB) is one of the most destructive diseases in citrus worldwide. Unfortunately, HLB has no cure and management relies on insecticides to reduce populations of the vector, Diaphorina citri Kuwayama (Hemiptera: Liviidae). We propose an attract-and-kill strategy using a trap crop as an alternative to vector control to reduce transmission of the pathogen, 'Candidatus Liberibacter asiaticus'. We evaluated vector response to phytoene desaturase-silenced citrus trees using virus-induced gene silencing technology. Citrus tristeza virus (CTV) was used to produce a phytoene desaturase-silenced citrus (CTV-tPDS) that expresses visual, olfactory, and gustatory cues to attract D. citri. We found that D. citri were more attracted to CTV-tPDS plants with noticeably better fecundity and overall population fitness than on control plants. Moreover, rearing D. citri on CTV-tPDS plants significantly increased their survival probability compared with those reared on control plants. CTV-tPDS plants possessed reduced content of both carotenoid and chlorophyll pigments resulting in a consistent photobleached phenotype on citrus leaves which provided a sufficient close-range visual attractant to stimulate D. citri landing. Additionally, CTV-tPDS plants exhibited an enriched profile of volatile organic compounds (VOCs), which offered adequate olfactory cues to attract psyllid from long-range. Finally, CTV-tPDS plants exhibited an enriched metabolite content of phloem sap and leaves which offered appropriate gustatory cues that influenced probing/feeding behavior. We believe that introducing CTV-tPDS plants (as a trap crop) to D. citri-infested orchards will attract and congregate psyllids to facilitate their removal from the target crop with insecticides or by other means. This new strategy could be deployed relatively quickly and economically to HLB-impacted citrus industries. Moreover, it is an eco-friendly strategy because it should partially reduce the input of chemical insecticides ameliorating the indirect cost of HLB infection.","",NA,NA,NA,NA,NA,NA,NA,"2","0","0","0","2","0","2",NA,NA,"","1873-2259",NA,"MEDLINE:34034878","34034878",NA
"1043","Kathryn","NO","J","Krens, Frans A; Schaart, Jan G; van der Burgh, Aranka M; Tinnenbroek-Capel, Iris E M; Groenwold, Remmelt; Kodde, Linda P; Broggini, Giovanni A L; Gessler, Cesare; Schouten, Henk J",NA,NA,NA,"Schaart, Jan/AAG-8424-2020; Broggini, Giovanni/N-7034-2016","Broggini, Giovanni/0000-0002-1011-4090",NA,NA,"Cisgenic apple trees; development, characterization, and performance.","",NA,NA,"",NA,NA,NA,"Frontiers in plant science",NA,NA,NA,"6","",NA,NA,"286","286",NA,"10.3389/fpls.2015.00286",NA,NA,NA,"2015","2015","Two methods were developed for the generation of cisgenic apples. Both have been successfully applied producing trees. The first method avoids the use of any foreign selectable marker genes; only the gene-of-interest is integrated between the T-DNA border sequences. The second method makes use of recombinase-based marker excision. For the first method we used the MdMYB10 gene from a red-fleshed apple coding for a transcription factor involved in regulating anthocyanin biosynthesis. Red plantlets were obtained and presence of the cisgene was confirmed. Plantlets were grafted and grown in a greenhouse. After 3 years, the first flowers appeared, showing red petals. Pollination led to production of red-fleshed cisgenic apples. The second method used the pM(arker)F(ree) vector system, introducing the scab resistance gene Rvi6, derived from apple. Agrobacterium-mediated transformation, followed by selection on kanamycin, produced genetically modified apple lines. Next, leaves from in vitro material were treated to activate the recombinase leading to excision of selection genes. Subsequently, the leaf explants were subjected to negative selection for marker-free plantlets by inducing regeneration on medium containing 5-fluorocytosine. After verification of the marker-free nature, the obtained plants were grafted onto rootstocks. Young trees from four cisgenic lines and one intragenic line, all containing Rvi6, were planted in an orchard. Appropriate controls were incorporated in this trial. We scored scab incidence for three consecutive years on leaves after inoculations with Rvi6-avirulent strains. One cisgenic line and the intragenic line performed as well as the resistant control. In 2014 trees started to overcome their juvenile character and formed flowers and fruits. The first results of scoring scab symptoms on apple fruits were obtained. Apple fruits from susceptible controls showed scab symptoms, while fruits from cisgenic and intragenic lines were free of scab.","",NA,NA,NA,NA,NA,NA,NA,"41","1","0","0","30","1","42",NA,NA,"1664-462X","",NA,"MEDLINE:25964793","25964793",NA
"1048","Kathryn","NO","J","Ottesen, Andrea; Ramachandran, Padmini; Reed, Elizabeth; Gu, Ganyu; Gorham, Sasha; Ducharme, Diane; Newell, Michael; Rideout, Steven; Turini, Thomas; Hill, Thomas; Strain, Errol; Brown, Eric",NA,NA,NA,"BELLEK, Muhammed/D-3188-2019","BELLEK, Muhammed/0000-0002-9175-8989; Ottesen, Andrea/0000-0002-6425-7943",NA,NA,"Metagenome tracking biogeographic agroecology: Phytobiota of tomatoes from Virginia, Maryland, North Carolina and California.","",NA,NA,"",NA,NA,NA,"Food microbiology",NA,NA,NA,"79","",NA,NA,"132","136",NA,"10.1016/j.fm.2018.12.001",NA,NA,NA,"2019-Jun","2019","Describing baseline microbiota associated with agricultural commodities in the field is an important step towards improving our understanding of a wide range of important objectives from plant pathology and horticultural sustainability, to food safety. Environmental pressures on plants (wind, dust, drought, water, temperature) vary by geography and characterizing the impact of these variable pressures on phyllosphere microbiota will contribute to improved stewardship of fresh produce for both plant and human health. A higher resolution understanding of the incidence of human pathogens on food plants and co-occurring phytobiota using metagenomic approaches (metagenome tracking) may contribute to improved source attribution and risk assessment in cases where human pathogens become introduced to agro-ecologies. Between 1990 and 2007, as many as 1990 culture-confirmed Salmonella illnesses were linked to tomatoes from as many as 12 multistate outbreaks (Bell et al., 2012; Bell et al., 2015; Bennett et al., 2014; CDC, 2004; CDC, 2007; Greene et al., 2005a; Gruszynski et al., 2014). When possible, source attribution for these incidents revealed a biogeographic trend, most events were associated with eastern growing regions. To improve our understanding of potential biogeographically linked trends in contamination of tomatoes by Salmonella, we profiled microbiota from the surfaces of tomatoes from Virginia, Maryland, North Carolina and California. Bacterial profiles from California tomatoes were completely different than those of Maryland, Virginia and North Carolina (which were highly similar to each other). A statistically significant enrichment of Firmicutes taxa was observed in California phytobiota compared to the three eastern states. Rhizobiaceae, Sphingobacteriaceae and Xanthobacteraceae were the most abundant bacterial families associated with tomatoes grown in eastern states. These baseline metagenomic profiles of phyllosphere microbiota may contribute to improved understanding of how certain ecologies provide supportive resources for human pathogens on plants and how components of certain agro-ecologies may play a role in the introduction of human pathogens to plants.","",NA,NA,NA,NA,NA,NA,NA,"9","0","0","0","9","0","9",NA,NA,"","1095-9998",NA,"MEDLINE:30621868","30621868",NA
"1051","Kathryn","NO","J","Kleidon, Jennifer; Brinin, Anthony; Paul, Jean-Yves; Harding, Robert; Dale, James; Dugdale, Benjamin",NA,NA,NA,"","Dale, James/0000-0002-7910-5707; Dugdale, Benjamin/0000-0003-2281-4809",NA,NA,"Production of selectable marker gene-free Cavendish banana (Musa spp.) using a steroid-inducible recombinase platform.","",NA,NA,"",NA,NA,NA,"Transgenic research",NA,NA,NA,"29","1",NA,NA,"81","93",NA,"10.1007/s11248-019-00179-6",NA,NA,NA,"2020-02","2020","Genetic improvement of commercially accepted banana cultivars is strongly reliant on the ability to introduce genes that encode important agro-traits such as disease resistance. In most cases this can only be achieved using a transgenic approach. Public and regulatory acceptance of these events would greatly increase with clean single copy integration events free of the selectable marker gene and extraneous vector backbone. This would also allow for the successive addition of new genes and traits as they become available. In this study, we used the pMarker Free 1 (pMF1) vector containing the green fluorescent protein (gfp) reporter gene to assess the effectiveness of steroid-inducible recombination and positive/negative dual selection to regenerate transgenic Cavendish banana plants that were potentially free of the selectable marker gene. By examining the interaction of two different Agrobacterium strains with two different cultivars of Cavendish banana, namely Williams and Grand Naine, we describe a transformation and regeneration strategy that successfully produced marker-free, single transgene copy, gfp-expressing events. The system will provide a useful means of serially improving banana into the future.","",NA,NA,NA,NA,NA,NA,NA,"5","0","0","0","5","0","5",NA,NA,"","1573-9368",NA,"MEDLINE:31664611","31664611",NA
"1054","Kathryn","NO","J","Singh, Vijayata; Singh, Praveen Kumar; Siddiqui, Adnan; Singh, Subaran; Banday, Zeeshan Zahoor; Nandi, Ashis Kumar",NA,NA,NA,"Banday, Zeeshan Z./AAP-9807-2021; Singh, Praveen Kumar/AAK-3162-2020","Singh, Praveen Kumar/0000-0002-0254-7400",NA,NA,"Over-expression of Arabidopsis thaliana SFD1/GLY1, the gene encoding plastid localized glycerol-3-phosphate dehydrogenase, increases plastidic lipid content in transgenic rice plants.","",NA,NA,"",NA,NA,NA,"Journal of plant research",NA,NA,NA,"129","2",NA,NA,"285","293",NA,"10.1007/s10265-015-0781-0",NA,NA,NA,"2016-Mar","2016","Lipids are the major constituents of all membranous structures in plants. Plants possess two pathways for lipid biosynthesis: the prokaryotic pathway (i.e., plastidic pathway) and the eukaryotic pathway (i.e., endoplasmic-reticulum (ER) pathway). Whereas some plants synthesize galactolipids from diacylglycerol assembled in the plastid, others, including rice, derive their galactolipids from diacylglycerols assembled by the eukaryotic pathway. Arabidopsis thaliana glycerol-3-phosphate dehydrogenase (G3pDH), coded by SUPPRESSOR OF FATTY ACID DESATURASE 1 (SFD1; alias GLY1) gene, catalyzes the formation of glycerol 3-phosphate (G3p), the backbone of many membrane lipids. Here SFD1 was introduced to rice as a transgene. Arabidopsis SFD1 localizes in rice plastids and its over-expression increases plastidic membrane lipid content in transgenic rice plants without any major impact on ER lipids. The results suggest that over-expression of plastidic G3pDH enhances biosynthesis of plastid-localized lipids in rice. Lipid composition in the transgenic plants is consistent with increased phosphatidylglycerol synthesis in the plastid and increased galactolipid synthesis from diacylglycerol produced via the ER pathway. The transgenic plants show a higher photosynthetic assimilation rate, suggesting a possible application of this finding in crop improvement.","",NA,NA,NA,NA,NA,NA,NA,"12","1","0","0","12","0","14",NA,NA,"","1618-0860",NA,"MEDLINE:26747130","26747130",NA
"1061","Kathryn","YES","J","de Oliveira, Isabelly Santos Rosado; Jesus, Ederson da Conceicao; Ribeiro, Thiago Goncalves; Santos Reis de Andrade da Silva, Maura; Tenorio, Jairo de Oliveira; Martins, Lindete Miria Vieira; de Faria, Sergio Miana",NA,NA,NA,"Jesus, Ederson/AAC-5305-2019; Martins, Lindete/AAF-8713-2021","de Faria, Sergio/0000-0001-5066-046X",NA,NA,"Mimosa caesalpiniifolia Benth. adapts to rhizobia populations with differential taxonomy and symbiotic effectiveness outside of its location of origin.","",NA,NA,"",NA,NA,NA,"FEMS microbiology ecology",NA,NA,NA,"95","8",NA,NA,"","",NA,"10.1093/femsec/fiz109",NA,NA,NA,"2019-08-01","2019","Mimosa caesalpiniifolia Benth. is a legume native to the semi-arid region of Brazil, in the Northeast. Its successful adaptation to other locations, such as the Atlantic Forest in the Southeast region, may be related to its ability to establish symbiosis with nitrogen-fixing bacteria, especially beta-rhizobia of the genus Paraburkholderia. The objective of this work was to determine whether M. caesalpiniifolia adapted to bacterial symbionts in locals where it was introduced. Bacteria were recovered from nodules of M. caesalpiniifolia and characterized at the genetic level by BOX-PCR and sequencing of the 16S rRNA, recA, nifH, and nodC genes. Their symbiotic effectiveness was assessed under axenic conditions. M. caesalpiniifolia nodulated mainly with Paraburkholderia sabiae and a few strains of Rhizobium in the Southeast. On the other hand, the symbionts found in the Northeast were, predominantly, Paraburkholderia diazotrophica. Regardless of its origin, P. diazotrophica promoted a superior accumulation of plant biomass than other bacterial species. The results presented here demonstrate the ability of M. caesalpiniifolia to adapt to bacterial populations outside its location of origin, and indicate that, in this case, the symbiotic effectiveness was associated with the taxonomical classification of the strains.","",NA,NA,NA,NA,NA,NA,NA,"6","0","0","0","4","1","6",NA,NA,"","1574-6941",NA,"MEDLINE:31281920","31281920",NA
"1062","Kathryn","NO","J","Yang, Dongzi; Wang, Fengcheng; Hu, Yuqi; Lan, Yubin; Deng, Xiaoling",NA,NA,NA,"Lan, Yubin/AHA-6347-2022","",NA,NA,"Citrus Huanglongbing Detection Based on Multi-Modal Feature Fusion Learning.","",NA,NA,"",NA,NA,NA,"Frontiers in plant science",NA,NA,NA,"12","",NA,NA,"809506","809506",NA,"10.3389/fpls.2021.809506",NA,NA,NA,"2021","2021","Citrus Huanglongbing (HLB), also named citrus greening disease, occurs worldwide and is known as a citrus cancer without an effective treatment. The symptoms of HLB are similar to those of nutritional deficiency or other disease. The methods based on single-source information, such as RGB images or hyperspectral data, are not able to achieve great detection performance. In this study, a multi-modal feature fusion network, combining a RGB image network and hyperspectral band extraction network, was proposed to recognize HLB from four categories (HLB, suspected HLB, Zn-deficient, and healthy). Three contributions including a dimension-reduction scheme for hyperspectral data based on a soft attention mechanism, a feature fusion proposal based on a bilinear fusion method, and auxiliary classifiers to extract more useful information are introduced in this manuscript. The multi-modal feature fusion network can effectively classify the above four types of citrus leaves and is better than single-modal classifiers. In experiments, the highest accuracy of multi-modal network recognition was 97.89% when the amount of data was not very abundant (1,325 images of the four aforementioned types and 1,325 pieces of hyperspectral data), while the single-modal network with RGB images only achieved 87.98% recognition and the single-modal network using hyperspectral information only 89%. Results show that the proposed multi-modal network implementing the concept of multi-source information fusion provides a better way to detect citrus HLB and citrus deficiency.","",NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","1","0","1",NA,NA,"1664-462X","",NA,"MEDLINE:35027917","35027917",NA
"1063","Kathryn","NO","J","Nguyen, Quan Huu; Vu, Lien Thi Kim; Nguyen, Lan Thi Ngoc; Pham, Nhan Thi Thanh; Nguyen, Yen Thi Hai; Le, Son Van; Chu, Mau Hoang",NA,NA,NA,"","VU, Thi Kim Lien/0000-0002-8130-8335; Thi Ngoc Nguyen, Lan/0000-0001-8325-445X; NGUYEN, Yen Thi Hai/0000-0001-5292-2742; CHU, Mau Hoang/0000-0002-8260-6369",NA,NA,"Overexpression of the GmDREB6 gene enhances proline accumulation and salt tolerance in genetically modified soybean plants.","",NA,NA,"",NA,NA,NA,"Scientific reports",NA,NA,NA,"9","1",NA,NA,"19663","19663",NA,"10.1038/s41598-019-55895-0",NA,NA,NA,"2019 Dec 23","2019","Soybean plants are sensitive to the effects of abiotic stress and belong to the group of crops that are less drought and salt tolerant. The identification of genes involved in mechanisms targeted to cope with water shortage is an essential and indispensable task for improving the drought and salt tolerance of soybean. One of the approaches for obtaining lines with increased tolerance is genetic modification. The dehydration-responsive element binding proteins (DREBs), belonging to the AP2 family, are trans-active transcription factors that bind to the cis-sequences of the promoter for activating the expression of the target genes that mediate drought and salt tolerant responses. In this study, the GmDREB6 transgene was introduced into DT84 cultivar soybean plants, using Agrobacterium-mediated transformation. The efficacy of GmDREB6 overexpression in enhancing the transcriptional level of GmP5CS and proline accumulation in genetically modified (GM) soybean plants was also assayed. The results demonstrated that ten GM soybean plants (T0 generation) were successfully generated from the transformed explants after selecting with kanamycin. Among these plantlets, the presence of the GmDREB6 transgene was confirmed in nine plants by Polymerase Chain Reaction (PCR), and eight plants showed positive results in Southern blot. In the T1 generation, four GM lines, labelled T1-2, T1-4, T1-7, and T1-10, expressed the recombinant GmDREB6 protein. In the T2 generation, the transcriptional levels of the GmP5CS gene were higher in the GM lines than in the non-transgenic plants, under normal conditions and also under conditions of salt stress and drought, ranging from 1.36 to 2.01 folds and 1.58 to 3.16 folds that of the non-transgenic plants, respectively. The proline content was higher in the four GM soybean lines, T2-2, T2-4, T2-7, and T2-10 than in the non-transgenic plants, ranging from 0.82 mumol/g to 4.03 mumol/g. The proline content was the highest in the GM T2-7 line (7.77 mumol/g). In GM soybean lines, T2-2, T2-4, T2-7, and T2-10 proline content increased after plants were subjected to salt stress for seven days, in comparison to that under normal conditions, and ranged from 247.83% to 300%, while that of the non-GM plants was 238.22%. These results suggested that GmDREB6 could act as a potential candidate for genetic engineering for improving tolerance to salt stresses.","",NA,NA,NA,NA,NA,NA,NA,"22","0","0","0","18","0","22",NA,NA,"","2045-2322",NA,"MEDLINE:31873128","31873128",NA
