STUDY_ID,REVIEWERS,INCLUDE,Publication.Type,Authors,Book.Authors,Group.Authors,Book.Group.Authors,Researcher.Ids,ORCIDs,Book.Editors,Author...Arabic,Article.Title,Article.Title...SciELO,Article.Title...SciELO.1,Article.Title...Chinese,Article.Title...Russian,Patent.Number,Patent.Assignee,Source.Title...Arabic,Source.Title,Source.Title...Korean,Book.Series.Title,Book.Series.Subtitle,Volume,Issue,Special.Issue,Meeting.Abstract,Start.Page,End.Page,Article.Number,DOI,Book.DOI,Early.Access.Date,Supplement,Publication.Date,Publication.Year,Abstract,Abstract...Foreign,Abstract...English.Transliteration,Abstract...Foreign.1,Abstract...Korean,Conference.Title,Conference.Date,Conference.Sponsor,Conference.Location,Times.Cited..WoS.Core,Times.Cited..CSCD.,Times.Cited..RSCI,Times.Cited..ARCI,Times.Cited..BCI,Times.Cited..SCIELO,Times.Cited..All.Databases,X180.Day.Usage.Count,Since.2013.Usage.Count,ISSN,eISSN,ISBN,UT..Unique.ID.,Pubmed.Id,X
882,Kim,NO,J,"Kolachevskaya, Oksana O; Sergeeva, Lidiya I; Flokova, Kristyna; Getman, Irina A; Lomin, Sergey N; Alekseeva, Valeriya V; Rukavtsova, Elena B; Buryanov, Yaroslav I; Romanov, Georgy A",NA,,NA,"Kolachevskaya, Oxana O./F-9557-2017; Romanov, Georgy A/A-2028-2008; Romanov, Georgy A./ABD-8440-2021; Lomin, Sergey/AAJ-5318-2021; Flokova, Kristyna/K-2888-2014","Romanov, Georgy A./0000-0001-6090-6427; Flokova, Kristyna/0000-0002-5558-0669",NA,NA,Auxin synthesis gene tms1 driven by tuber-specific promoter alters hormonal status of transgenic potato plants and their responses to exogenous phytohormones.,,NA,NA,,NA,NA,NA,Plant cell reports,NA,NA,NA,36,3,NA,NA,419,435,NA,10.1007/s00299-016-2091-y,NA,NA,NA,2017-Mar,2017,"KEY MESSAGE: Ectopic auxin overproduction in transgenic potato leads to enhanced productivity accompanied with concerted and occasional changes in hormonal status, and causing altered response of transformants to exogenous auxin or cytokinin. Previously, we generated potato transformants expressing Agrobacterium-derived auxin synthesis gene tms1 driven by tuber-specific patatin gene promoter (B33-promoter). Here, we studied the endogenous hormonal status and the response to exogenous phytohormones in tms1 transformants cultured in vitro. Adding indole-3-acetic acid (IAA) or kinetin to culture medium affected differently tuberization of tms1-transformed and control plants, depending also on sucrose content in the medium. Exogenous phytohormones ceased to stimulate the tuber initiation in transformants at high (5-8%) sucrose concentration, while in control plants the stimulation was observed in all experimental settings. Furthermore, exogenous auxin partly inhibited the tuber initiation, and exogenous cytokinin reduced the average tuber weight in most transformants at high sucrose content. The elevated auxin level in tubers of the transformants was accompanied with a decrease in content of cytokinin bases and their ribosides in tubers and most shoots. No concerted changes in contents of abscisic, jasmonic, salicylic acids and gibberellins in tubers were detected. The data on hormonal status indicated that the enhanced productivity of tms1 transformants was due to auxin and not mediated by other phytohormones. In addition, exogenous cytokinin was shown to upregulate the expression of genes encoding orthologs of auxin receptors. Overall, the results showed that tms1 expression and local increase in IAA level in transformants affect both the balance of endogenous cytokinins and the dynamics of tuberization in response to exogenous hormones (auxin, cytokinin), the latter reaction depending also on the carbohydrate supply. We introduce a basic model for the hormonal network controlling tuberization.",,,NA,NA,NA,NA,NA,NA,29,4,1,0,20,2,33,NA,NA,,1432-203X,NA,MEDLINE:27999977,27999977,NA
889,Kim,NO,J,"Mashiguchi, Kiyoshi; Hisano, Hiroshi; Takeda-Kamiya, Noriko; Takebayashi, Yumiko; Ariizumi, Tohru; Gao, Yangbin; Ezura, Hiroshi; Sato, Kazuhiro; Zhao, Yunde; Hayashi, Ken-Ichiro; Kasahara, Hiroyuki",NA,,NA,"Zhao, Yunde/AAC-5360-2019; Kasahara, Hiroyuki/F-6445-2012; SATO, Kazuhiro/B-2504-2011; Hisano, Hiroshi/E-7172-2012; Ezura, Hiroshi/AAO-8184-2021; Mashiguchi, Kiyoshi/AAN-3854-2020; Hayashi, Ken-ichiro/AAP-3513-2021","Kasahara, Hiroyuki/0000-0002-4858-0978; SATO, Kazuhiro/0000-0001-8818-5203; Hisano, Hiroshi/0000-0001-8457-253X; Mashiguchi, Kiyoshi/0000-0002-7234-887X; Hayashi, Ken-ichiro/0000-0002-9812-2801",NA,NA,Agrobacterium tumefaciens Enhances Biosynthesis of Two Distinct Auxins in the Formation of Crown Galls.,,NA,NA,,NA,NA,NA,Plant & cell physiology,NA,NA,NA,60,1,NA,NA,29,37,NA,10.1093/pcp/pcy182,NA,NA,NA,2019-Jan-01,2019,"The plant pathogen Agrobacterium tumefaciens infects plants and introduces the transferred-DNA (T-DNA) region of the Ti-plasmid into nuclear DNA of host plants to induce the formation of tumors (crown galls). The T-DNA region carries iaaM and iaaH genes for synthesis of the plant hormone auxin, indole-3-acetic acid (IAA). It has been demonstrated that the iaaM gene encodes a tryptophan 2-monooxygenase which catalyzes the conversion of tryptophan to indole-3-acetamide (IAM), and the iaaH gene encodes an amidase for subsequent conversion of IAM to IAA. In this article, we demonstrate that A. tumefaciens enhances the production of both IAA and phenylacetic acid (PAA), another auxin which does not show polar transport characteristics, in the formation of crown galls. Using liquid chromatography-tandem mass spectroscopy, we found that the endogenous levels of phenylacetamide (PAM) and PAA metabolites, as well as IAM and IAA metabolites, are remarkably increased in crown galls formed on the stem of tomato plants, implying that two distinct auxins are simultaneously synthesized via the IaaM-IaaH pathway. Moreover, we found that the induction of the iaaM gene dramatically elevated the levels of PAM, PAA and its metabolites, along with IAM, IAA and its metabolites, in Arabidopsis and barley. From these results, we conclude that A. tumefaciens enhances biosynthesis of two distinct auxins in the formation of crown galls.",,,NA,NA,NA,NA,NA,NA,24,0,0,0,20,0,24,NA,NA,,1471-9053,NA,MEDLINE:30169882,30169882,NA
892,Kim,NO,J,"Xie, Hui; Ma, Qinyuan; Wei, Dongzhi; Wang, Fengqing",NA,,NA,"Wei, Dongzhi/AAJ-3404-2021; Wang, Feng-Qing/ABD-2504-2021",,NA,NA,Metabolic engineering of an industrial Aspergillus niger strain for itaconic acid production.,,NA,NA,,NA,NA,NA,3 Biotech,NA,NA,NA,10,3,NA,NA,113,113,NA,10.1007/s13205-020-2080-2,NA,NA,NA,2020-Mar,2020,"Itaconic acid is a value-added organic acid that is widely applied in industrial production. It can be converted from citric acid by some microorganisms including Aspergillus terreus and Aspergillus niger. Because of high citric acid production (more than 200g/L), A. niger strains may be developed into powerful itaconic acid-producing microbial cell factories. In this study, industrial citric acid-producing strain A. niger YX-1217, capable of producing 180.0-200.0g/L, was modified to produce itaconic acid by metabolic engineering. A key gene cadA encoding aconitase was expressed in A. niger YX-1217 under the control of three different promoters. Analyses showed that the PglaA promoter resulted in higher levels of gene expression than the PpkiA and PgpdA promoters. Moreover, the synthesis pathway of itaconic acid was extended by introducing the acoA gene, and the cadA gene, encoding aconitate decarboxylase, into A. niger YX-1217 under the function of the two rigid short-peptide linkers L1 or L2. The resulting recombinant strains L-1 and L-2 were induced to produce itaconic acid in fed-batch fermentations under three-stage control of agitation speed. After fermentation for 104h, itaconic acid concentrations in the recombinant strain L-2 culture reached 7.2g/L, which represented a 71.4% increase in itaconic acid concentration compared with strain Z-17 that only expresses cadA. Therefore, co-expression of acoA and cadA resulted in an extension of the citric acid metabolic pathway to the itaconic acid metabolic pathway, thereby increasing the production of itaconic acid by A. niger.",,,NA,NA,NA,NA,NA,NA,6,0,0,0,4,0,6,NA,NA,2190-572X,,NA,MEDLINE:32117674,32117674,NA
895,Kim,NO,J,"Heckart, Douglas L; Schwartz, Brian M; Raymer, Paul L; Parrott, Wayne A",NA,,NA,,,NA,NA,Synonymous mutation gene design to overexpress ACCase in creeping bentgrass to obtain resistance to ACCase-inhibiting herbicides.,,NA,NA,,NA,NA,NA,Transgenic research,NA,NA,NA,25,4,NA,NA,465,76,NA,10.1007/s11248-016-9942-8,NA,NA,NA,2016-08,2016,"Overexpression of a native gene can cause expression of both introduced and native genes to be silenced by posttranscriptional gene silencing (PTGS) mechanisms. PTGS mechanisms rely on sequence identity between the transgene and native genes; therefore, designing genes with mutations that do not cause amino acid changes, known as synonymous mutations, may avoid PTGS. For proof of concept, the sequence of acetyl-coA carboxylase (ACCase) from creeping bentgrass (Agrostis stolonifera L.) was altered with synonymous mutations. A native bentgrass ACCase was cloned and used as a template for the modified gene. Wild-type(WT) and modified genes were further modified with a non-synonymous mutation, coding for an isoleucine to leucine substitution at position 1781, known to confer resistance to ACCase-inhibiting herbicides. Five-hundred calli of creeping bentgrass 'Penn A-4' were inoculated with Agrobacterium containing either the WT or modified genes, with or without the herbicide-resistance mutation. Six herbicide-resistant-transgenic events containing the modified gene with the 1781 mutation were obtained. Transcription of the modified ACCase was confirmed in transgenic plants, showing that gene-silencing mechanisms were avoided. Transgenic plants were confirmed to be resistant to the ACCase-inhibiting herbicide, sethoxydim, providing evidence that the modified gene was functional. The result is a novel herbicide-resistance trait and shows that overexpression of a native enzyme with a gene designed with synonymous mutations is possible.",,,NA,NA,NA,NA,NA,NA,3,1,0,0,2,0,4,NA,NA,,1573-9368,NA,MEDLINE:27116460,27116460,NA
898,Kim,YES,J,"Nombre Rodriguez-Navarro, Dulce; Lorite, Maria J; Temprano Vera, Francisco J; Camacho, Maria",NA,,NA,"Camacho, Maria/C-2436-2016","Camacho, Maria/0000-0001-6669-4736",NA,NA,Selection and characterization of Spanish Trifolium-nodulating rhizobia for pasture inoculation.,,NA,NA,,NA,NA,NA,Systematic and applied microbiology,NA,NA,NA,45,2,NA,NA,126290,126290,NA,10.1016/j.syapm.2021.126290,NA,NA,NA,2022-Apr,2022,"Identification of elite nitrogen-fixing rhizobia strains is a continuous and never ending effort, since new legume species can be cultivated in different agro systems or are introduced into new areas. This current study reports on the taxonomic affiliation and symbiotic proficiency of nine strains of Trifolium-nodulating rhizobia isolated from different pasture areas in Spain, as well as three Rhizobium leguminosarum bv. trifolii reference strains, on eleven Trifolium species. Based on 16S rRNA gene sequences the strains belonged to the R. leguminosarum species complex. Additional phylogenetic analyses of the housekeeping genes recA, atpD and rpoB showed the strains were closely related to the species R. leguminosarum, R. laguerreae, R. indicum, R. ruizarguesonis or R. acidisoli. In addition, three strains had no clear affiliation and could represent putative new species, although two of the reference strains were positioned close to R. ruizarguesonis. nodC gene phylogeny allowed the discrimination between strains isolated from annual or perennial Trifolium species and placed all of them in the symbiovar trifolii. Neither geographic origin nor host-plant species could be correlated with the taxonomic affiliation of the strains and a high degree of phenotypic diversity was found among this set of strains. The strong interaction of plant species with the rhizobial strains found for biological nitrogen fixation (BNF) was noteworthy, and allowed the identification of rhizobial strains with a maximum proficiency for certain trefoil species. Several strains showed high BNF potential with a wide range of clover species, which made them valuable strains for inoculant manufacturers and they would be particularly useful for inoculation of seed mixtures in natural or cultivated pastures.",,,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,1,NA,NA,,1618-0984,NA,MEDLINE:34999517,34999517,NA
901,Kim,NO,J,"Zhang, Junjie; Li, Shuo; Wang, Nan; Yang, Tao; Brunel, Brigitte; Andrews, Mitchell; Zong, Xuxiao; Wang, Entao",NA,,NA,,,NA,NA,Rhizobium sophorae is the dominant rhizobial symbiont of Vicia faba L. In North China.,,NA,NA,,NA,NA,NA,Systematic and applied microbiology,NA,NA,NA,45,1,NA,NA,126291,126291,NA,10.1016/j.syapm.2021.126291,NA,NA,NA,2022-Jan,2022,"Faba bean (Vicia faba L.) is a major introduced grain-legume crop cultivated in China. In this study, rhizobia that nodulated faba bean grown in soils from three sites in North China (Hebei Province) were isolated and characterized. Firstly, isolates were categorized into genotypes by ribosomal IGS PCR-RFLP analysis, then representatives of the different IGS genotypes were further identified by phylogenetic analyses of 16S rRNA, housekeeping (atpD, recA) and nodulation (nodC) gene sequences. Rhizobial distribution based on the IGS genotype was related to the different soil physicochemical features by redundancy analysis. IGS typing and phylogenetic analyses of 16S rRNA and concatenated housekeeping gene sequences affiliated the 103 rhizobial strains isolated into four Rhizobium species/genospecies. A total of 69 strains of 3 IGS types were assigned to R. sophorae, 20 isolates of 5 IGS types to R. changzhiense and 9 isolates of 3 IGS types to R. indicum. The representative strain of the five remaining isolates (1 IGS type) was clearly separated from all Rhizobium type strains and was most closely related to defined genospecies according to the recently described R. leguminosarum species complex. Rhizobium sophorae strains (67% of total isolates) were common in all sites and shared an identical nodC sequence typical of faba bean symbionts belonging to symbiovar viciae. In this first study of rhizobia nodulating faba bean in Hebei Province, China, R. sophorae was found to be the dominant symbiont in contrast to other countries.",,,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,,1618-0984,NA,MEDLINE:34968802,34968802,NA
902,Kim,NO,J,"Nada, Reham M",NA,,NA,,"Nada, Reham/0000-0002-4552-5383",NA,NA,Novel recombinant binary vectors harbouring Basta (bar) gene as a plant selectable marker for genetic transformation of plants.,,NA,NA,,NA,NA,NA,Physiology and molecular biology of plants : an international journal of functional plant biology,NA,NA,NA,22,2,NA,NA,241,51,NA,10.1007/s12298-016-0360-4,NA,NA,NA,2016-Apr,2016,"Genetic transformation is one of the most widely used technique in crop improvement. However, most of the binary vectors used in this technique, especially cloning based, contain antibiotic genes as selection marker that raise serious consumer and environmental concerns; moreover, they could be transferred to non-target hosts with deleterious effects. Therefore, the goal of this study was reconstruction of the widely used pBI121 binary vector by substituting the harmful antibiotic selection marker gene with a less-harmful selection marker, Basta (herbicide resistance gene). The generated vectors were designated as pBI121NB and pBI121CB, in which Basta gene was expressed under the control of Nos or CaMV 35S promoter, respectively. The successful integration of the new inserts into both the vectors was confirmed by PCR, restriction digestion and sequencing. Both these vectors were used in transforming Arabidopsis, Egyptian wheat and barley varieties using LBA4404 and GV3101 Agrobacterium strains. The surfactant Tween-20 resulted in an efficient transformation and the number of Arabidopsis transformants was about 6-9%. Soaked seeds of wheat and barley were transformed with Agrobacterium to introduce the bacteria to the growing shoot apices. The percentage of transgenic lines was around 16-17 and 14-15% for wheat and barley, respectively. The quantitative studies presented in this work showed that both LBA4404 and GV3101 strains were suitable for transforming Egyptian wheat and barley.",,,NA,NA,NA,NA,NA,NA,2,0,0,0,2,0,2,NA,NA,0971-5894,,NA,MEDLINE:27436915,27436915,NA
905,Kim,NO,J,"Wang, H T; Guo, N; Zhao, J M; Karthikeyan, A; Xue, D; Xue, C C; Xu, J Y; Xu, Z H; Gai, J Y; Xing, H",NA,,NA,"Adhimoolam, Karthikeyan/S-3920-2017","Adhimoolam, Karthikeyan/0000-0002-6270-5597",NA,NA,Cloning and expression analysis of a stress-induced GmIMT1 gene in soybean (Glycine max).,,NA,NA,,NA,NA,NA,Genetics and molecular research : GMR,NA,NA,NA,13,1,NA,NA,806,18,NA,10.4238/2014.February.7.2,NA,NA,NA,2014 Feb 07,2014,"Here, we aimed to clone and identify the GmIMT1 gene related to the salt stress response in soybean. The full-length cDNA sequence of the GmIMT1 gene was amplified in soybean using degenerate primers of Mesembrythmum crystallium. To understand the stress response, the GmIMT1 gene was cloned and sequenced. Then, the expression vectors of the gene were constructed, and introduced into the model plant Arabidopsis thaliana through Agrobacterium mediated transformation, and the salt tolerance was analyzed in the transgenic plants. In addition, the expression patterns of GmIMT1 gene in soybean were analyzed. The expression was examined in different organs (roots, leaves, flower seeds, and stem) and under different stress conditions (drought, high salt, low temperature, salicylic acid, ethane, abscisic acid, and methyl jasmonate) by real-time fluorescent quantitative polymerase chain reaction analysis. The results showed that the root, leaves, and stems exhibited high level of GmIMT1 gene expression, whereas there was no expression in the seeds. In addition, the GmIMT1 gene expression was upregulated under all stress conditions. Overall, the results clearly indicate that GmIMT1 might be involved in multiple plant response pathways to the different environmental conditions. Furthermore transgenic plants exhibited higher salt-tolerance compared to wild type plants.",,,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,4,NA,NA,,1676-5680,NA,MEDLINE:24615045,24615045,NA
907,Kim,NO,J,"Hao, Guixia; Stover, Ed; Gupta, Goutam",NA,,NA,,,NA,NA,Overexpression of a Modified Plant Thionin Enhances Disease Resistance to Citrus Canker and Huanglongbing (HLB).,,NA,NA,,NA,NA,NA,Frontiers in plant science,NA,NA,NA,7,,NA,NA,1078,1078,NA,10.3389/fpls.2016.01078,NA,NA,NA,2016,2016,"Huanglongbing (HLB or citrus greening disease) caused by Candidatus Liberibacter asiaticus (Las) is a great threat to the US citrus industry. There are no proven strategies to eliminate HLB disease and no cultivar has been identified with strong HLB resistance. Citrus canker is also an economically important disease associated with a bacterial pathogen (Xanthomonas citri). In this study, we characterized endogenous citrus thionins and investigated their expression in different citrus tissues. Since no HLB-resistant citrus cultivars have been identified, we attempted to develop citrus resistant to both HLB and citrus canker through overexpression of a modified plant thionin. To improve effectiveness for disease resistance, we modified and synthesized the sequence encoding a plant thionin and cloned into the binary vector pBinPlus/ARS. The construct was then introduced into Agrobacterium strain EHA105 for citrus transformation. Transgenic Carrizo plants expressing the modified plant thionin were generated by Agrobacterium-mediated transformation. Successful transformation and transgene gene expression was confirmed by molecular analysis. Transgenic Carrizo plants expressing the modified thionin gene were challenged with X. citri 3213 at a range of concentrations, and a significant reduction in canker symptoms and a decrease in bacterial growth were demonstrated compared to nontransgenic plants. Furthermore, the transgenic citrus plants were challenged with HLB via graft inoculation. Our results showed significant Las titer reduction in roots of transgenic Carrizo compared with control plants and reduced scion Las titer 12 months after graft inoculation. These data provide promise for engineering citrus disease resistance against HLB and canker.",,,NA,NA,NA,NA,NA,NA,57,0,1,0,46,1,59,NA,NA,1664-462X,,NA,MEDLINE:27499757,27499757,NA
910,Kim,NO,J,"Rezaei, Marzieh; Rabbani-Khorasgani, Mohammad; Zarkesh-Esfahani, Sayyed Hamid; Emamzadeh, Rahman; Abtahi, Hamid",NA,,NA,,", Mohammad/0000-0002-4043-9216; Emamzadeh, Rahman/0000-0002-7924-1135",NA,NA,Lactococcus-based vaccine against brucellosis: IgG immune response in mice with rOmp16-IL2 fusion protein.,,NA,NA,,NA,NA,NA,Archives of microbiology,NA,NA,NA,203,5,NA,NA,2591,2596,NA,10.1007/s00203-021-02241-6,NA,NA,NA,2021-Jul,2021,"This study was designed to introduce the recombinant Lactococcus lactis MG1363 as a cell factory candidate for production of recombinant Brucella melitensis Omp16-Human IL2 (r-Omp16-IL2) and to suggest it as a promising safe, non-pathogenic mucosal live vaccine against brucellosis. Three groups of BALB/c mice (10 mice per group) were intragastrically administrated with phosphate-buffered saline (PBS), L. lactis harboring the empty pAMJ2008 plasmid and with L. lactis expressing rOmp-IL2. The first two groups were classified as control groups and the third one is indicated as treatment group. Another group was injected by the intraperitoneal (i.p.) route with purified rOmp16-IL2 protein. The total serum IgG of each group was assessed with indirect ELISAs at two days before immunization and also two weeks after the last immunization. Results showed that BALB/c mice intragastrically administrated with L. lactis expressing rOmp-IL2 had dominant IgG response compared to the control (PBS administrated) group (P<0.05). The level of IgG was significantly increased by intraperitoneally injection of recombinant Omp-IL2 in adjuvant compared to the intragastrically administration of PBS and L. lactis/pAMJ2008 as control groups, and also compared to L. lactis/pAMJ2008-rOmp-IL2 (P<0.05). Our findings provide the use of L. lactis rOmp16-IL2 as a new promising alternative safe strategy than presently live attenuated vaccines toward developing an oral vaccine or subunit-based vaccine against brucellosis.",,,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,1,NA,NA,,1432-072X,NA,MEDLINE:33689001,33689001,NA
911,Kim,NO,J,"Naeem, Ijaz; Munir, Iqbal; Durrett, Timothy P; Iqbal, Aqib; Aulakh, Karanbir S; Ahmad, Mian Afaq; Khan, Hayat; Khan, Imtiaz Ali; Hussain, Firasat; Shuaib, Muhammad; Shah, Asad Ali; Muhammad, Ikram; Bahadur, Saraj; Begim, Khaist; Hussain, Fida",NA,,NA,"Hussain, Firasat/AEM-7643-2022; Bahadur, Saraj/AAO-1746-2020; aulakh, karanbri/AAY-4261-2020","Bahadur, Saraj/0000-0002-5496-7861; Shuaib, Muhammad/0000-0001-6944-664X",NA,NA,Feasible regeneration and agro bacterium-mediated transformation of Brassica juncea with Euonymus alatus diacylglycerol acetyltransferase (EaDAcT) gene.,,NA,NA,,NA,NA,NA,Saudi journal of biological sciences,NA,NA,NA,27,5,NA,NA,1324,1332,NA,10.1016/j.sjbs.2019.12.036,NA,NA,NA,2020-May,2020,"In the present study an effort has been made to optimize the in vitro regeneration protocol for Agrobacterium-mediated transformation of Brassica juncea, because of its importance as oilseed crops. The highest callus induction frequency of 87% was observed on MS (Murashige and Skoog, 1962) medium supplemented with 4M 6-benzyladenine (BA) after four weeks of culture period. Subculturing of organogenic calli in MS media with a similar hormonal composition resulted in shoot organogenesis after six weeks of culture cultivation. The highest shoot induction frequency (92%) was recorded on MS medium containing 4M BA in combination with 1M of alpha-naphthalene acetic acid (NAA). Further, well-developed roots were formed in MS media augmented with 6M of Indole acetic acid (IAA) in combination with 1M Kinetin (Kn). Cotyledon explants were exploited in vitro for the successful transformation of B. juncea. A binary vector comprised of the Euonymus alatus diacylglycerol acetyltransferase (EaDAcT) gene under the transcriptional control of a glycinin promoter and with a basta selection marker was introduced into A. tumefaciens strain GV3101 via electroporation. EaDAcT gene is responsible for unusual triacylglycerol's production where the sn-3 position is esterified with acetate instead of the long-chain fatty acid found in the triacylglycerol's. The highest regeneration frequency (100%) of transgenic shoots was observed on MS medium supplemented with 4M BA plus 1M NAA in the presence of 25mgl-1 basta and 160mgl-1 timintin. The efficiency of stable transformation was found to be approximately 7% in the transgenic plants. Moreover, the transformed regenerated shoots were confirmed by PCR analysis using EaDAcT gene-specific primers.",,,NA,NA,NA,NA,NA,NA,15,0,0,0,7,1,15,NA,NA,1319-562X,,NA,MEDLINE:32346342,32346342,NA
913,Kim,NO,J,"Aryal, Sudarshan K; Carter-House, Derreck; Stajich, Jason E; Dillman, Adler R",NA,,NA,"Dillman, Adler/H-6737-2019; Stajich, Jason Eric/C-7297-2008","Dillman, Adler/0000-0001-7171-4332; Stajich, Jason Eric/0000-0002-7591-0020",NA,NA,Microbial associates of the southern mole cricket (Scapteriscus borellii) are highly pathogenic.,,NA,NA,,NA,NA,NA,Journal of invertebrate pathology,NA,NA,NA,150,,NA,NA,54,62,NA,10.1016/j.jip.2017.09.008,NA,NA,NA,2017-11,2017,"We report the isolation and identification of seven bacterial strains and one fungal strain from dead and diseased Scapteriscus borellii mole crickets collected from a golf course in southern California. Using 16S and 18S rRNA gene sequence analysis we identified the microbes as Serratia marcescens (red), S. marcescens (white), S. marcescens (purple), Achromobacter xylosoxidans, Chryseobacterium sp., Ochrobactrum anthropi, Tsukamurella tryosinosolvens, and Beauveria bassiana. We performed a dose response curve for each of these cricket-associated microbial strains (except T. tryosinosolvens) and two other strains of S. marcescens (DB1140 and ATCC 13880). We found that all of these microbes except O. anthropi were highly pathogenic to D. melanogaster compared to the other strains of S. marcescens. Injecting the mole cricket associated strains of Serratia into flies killed all infected flies in ≤24h. For all other strains, the median time to death of injected flies varied in a dose-dependent manner. In vivo growth assessments of these microbes suggested that the host immune system was quickly overcome. We used disease tolerance curves to better understand the host-microbe interactions. Further studies are necessary to understand in mechanistic detail the virulence mechanisms of these mole cricket associated microbes and how this association may have influenced the evolution of mole cricket immunity.",,,NA,NA,NA,NA,NA,NA,4,0,0,0,2,0,4,NA,NA,,1096-0805,NA,MEDLINE:28916147,28916147,NA
914,Kim,NO,J,"Sadeghi, Zohre; Fasihi-Ramandi, Mahdi; Bouzari, Saeid",NA,,NA,fasihi-ramandi/V-3484-2019,fasihi-ramandi/0000-0002-8242-4880,NA,NA,"Brucella antigens (BhuA, 7alpha-HSDH, FliC) in poly I:C adjuvant as potential vaccine candidates against brucellosis.",,NA,NA,,NA,NA,NA,Journal of immunological methods,NA,NA,NA,500,,NA,NA,113172,113172,NA,10.1016/j.jim.2021.113172,NA,NA,NA,2022-01,2022,"A promising strategy for controlling animal brucellosis is vaccination with commercial vaccine strains (Brucella melitensis Rev.1 and Brucella abortus RB51). Owing to safety concerns associated with these vaccines, developing a more effective and safe vaccine is essential. In this study, we examined the capacity of BhuA, 7alpha-HSDH or FliC antigens in the presence or absence of adjuvant in eliciting immune responses against brucellosis. After cloning, expression and purification, these proteins were used to examine immunologic responses. All immunized mice induced a vigorous IgG, with a predominant IgG2a response. Moreover, splenocytes of immunized mice proliferated and produced IL-2 and IFN-gamma, suggesting the induction of cellular immunity. The high IgG2a/IgG1 ratio and IL-2 and IFN-gamma indicated a Th1-oriented immune response in test groups. BhuA-, 7alpha-HSDH- or FliC- poly I:C formulations were the most effective at inducing Th1 immune response compared to groups immunized with naked proteins. Immunization with proteins protected mice against B. melitensis 16M and B. abortus 544. The proteins in adjuvant induced higher levels of protection than proteins only and exhibited similar degree of protection to live attenuated vaccines. Our results, for first time, introduced five potential candidates for subunit vaccine development against B. melitensis and B. abortus infection.",,,NA,NA,NA,NA,NA,NA,3,0,0,0,2,0,3,NA,NA,,1872-7905,NA,MEDLINE:34673003,34673003,NA
917,Kim,NO,J,"Sahoo, Dipak Kumar; Dey, Nrisingha; Maiti, Indu Bhushan",NA,,NA,"Sahoo, Dipak Kumar Kumar/M-8818-2013","Sahoo, Dipak Kumar Kumar/0000-0003-3748-3395",NA,NA,pSiM24 is a novel versatile gene expression vector for transient assays as well as stable expression of foreign genes in plants.,,NA,NA,,NA,NA,NA,PloS one,NA,NA,NA,9,6,NA,NA,e98988,e98988,NA,10.1371/journal.pone.0098988,NA,NA,NA,2014,2014,"We have constructed a small and highly efficient binary Ti vector pSiM24 for plant transformation with maximum efficacy. In the pSiM24 vector, the size of the backbone of the early binary vector pKYLXM24 (GenBank Accession No. HM036220; a derivative of pKYLX71) was reduced from 12.8 kb to 7.1 kb. The binary vector pSiM24 is composed of the following genetic elements: left and right T-DNA borders, a modified full-length transcript promoter (M24) of Mirabilis mosaic virus with duplicated enhancer domains, three multiple cloning sites, a 3'rbcsE9 terminator, replication functions for Escherichia coli (ColE1) and Agrobacterium tumefaciens (pRK2-OriV) and the replicase trfA gene, selectable marker genes for kanamycin resistance (nptII) and ampicillin resistance (bla). The pSiM24 plasmid offers a wide selection of cloning sites, high copy numbers in E. coli and a high cloning capacity for easily manipulating different genetic elements. It has been fully tested in transferring transgenes such as green fluorescent protein (GFP) and beta-glucuronidase (GUS) both transiently (agro-infiltration, protoplast electroporation and biolistic) and stably in plant systems (Arabidopsis and tobacco) using both agrobacterium-mediated transformation and biolistic procedures. Not only reporter genes, several other introduced genes were also effectively expressed using pSiM24 expression vector. Hence, the pSiM24 vector would be useful for various plant biotechnological applications. In addition, the pSiM24 plasmid can act as a platform for other applications, such as gene expression studies and different promoter expressional analyses.",,,NA,NA,NA,NA,NA,NA,10,1,0,0,9,0,13,NA,NA,,1932-6203,NA,MEDLINE:24897541,24897541,NA
