STUDY_ID,REVIEWERS,INCLUDE,Publication.Type,Authors,Book.Authors,Group.Authors,Book.Group.Authors,Researcher.Ids,ORCIDs,Book.Editors,Author...Arabic,Article.Title,Article.Title...SciELO,Article.Title...SciELO.1,Article.Title...Chinese,Article.Title...Russian,Patent.Number,Patent.Assignee,Source.Title...Arabic,Source.Title,Source.Title...Korean,Book.Series.Title,Book.Series.Subtitle,Volume,Issue,Special.Issue,Meeting.Abstract,Start.Page,End.Page,Article.Number,DOI,Book.DOI,Early.Access.Date,Supplement,Publication.Date,Publication.Year,Abstract,Abstract...Foreign,Abstract...English.Transliteration,Abstract...Foreign.1,Abstract...Korean,Conference.Title,Conference.Date,Conference.Sponsor,Conference.Location,Times.Cited..WoS.Core,Times.Cited..CSCD.,Times.Cited..RSCI,Times.Cited..ARCI,Times.Cited..BCI,Times.Cited..SCIELO,Times.Cited..All.Databases,X180.Day.Usage.Count,Since.2013.Usage.Count,ISSN,eISSN,ISBN,UT..Unique.ID.,Pubmed.Id,X
861,Smriti,NO,J,"Niazian, Mohsen",NA,NA,NA,"Niazian, Mohsen/AAF-4504-2019","Niazian, Mohsen/0000-0002-7032-4938",NA,NA,Application of genetics and biotechnology for improving medicinal plants.,,NA,NA,,NA,NA,NA,Planta,NA,NA,NA,249,4,NA,NA,953,973,NA,10.1007/s00425-019-03099-1,NA,NA,NA,2019-Apr,2019,"MAIN CONCLUSION: Plant tissue culture has been used for conservation, micropropagation, and in planta overproduction of some pharma molecules of medicinal plants. New biotechnology-based breeding methods such as targeted genome editing methods are able to create custom-designed medicinal plants with different secondary metabolite profiles. For a long time, humans have used medicinal plants for therapeutic purposes and in food and other industries. Classical biotechnology techniques have been exploited in breeding medicinal plants. Now, it is time to apply faster biotechnology-based breeding methods (BBBMs) to these valuable plants. Assessment of the genetic diversity, conservation, proliferation, and overproduction are the main ways by which genetics and biotechnology can help to improve medicinal plants faster. Plant tissue culture (PTC) plays an important role as a platform to apply other BBBMs in medicinal plants. Agrobacterium-mediated gene transformation and artificial polyploidy induction are the main BBBMs that are directly dependent on PTC. Manageable regulation of endogens and/or transferred genes via engineered zinc-finger proteins or transcription activator-like effectors can help targeted manipulation of secondary metabolite pathways in medicinal plants. The next-generation sequencing techniques have great potential to study the genetic diversity of medicinal plants through restriction-site-associated DNA sequencing (RAD-seq) technique and also to identify the genes and enzymes that are involved in the biosynthetic pathway of secondary metabolites through precise transcriptome profiling (RNA-seq). The sequence-specific nucleases of transcription activator-like effector nucleases (TALENs), zinc-finger nucleases, and clustered regularly interspaced short palindromic repeats-associated (Cas) are the genome editing methods that can produce user-designed medicinal plants. These current targeted genome editing methods are able to manage plant synthetic biology and open new gates to medicinal plants to be introduced into appropriate industries.",,,NA,NA,NA,NA,NA,NA,41,1,0,0,22,1,42,NA,NA,,1432-2048,NA,MEDLINE:30715560,30715560,NA
862,Smriti,NO,J,"Komori, Toshiyuki; Sun, Yuejin; Kashihara, Masakazu; Uekawa, Natsuko; Kato, Norio; Usami, Satoru; Ishikawa, Noriko; Hiei, Yukoh; Kobayashi, Kei; Kum, Rise; Bortiri, Esteban; White, Kimberly; Oeller, Paul; Takemori, Naoki; Bate, Nicholas J; Komari, Toshihiko",NA,NA,NA,,,NA,NA,High-throughput phenotypic screening of random genomic fragments in transgenicriceidentified novel drought tolerance genes.,,NA,NA,,NA,NA,NA,TAG. Theoretical and applied genetics. Theoretische und angewandte Genetik,NA,NA,NA,133,4,NA,NA,1291,1301,NA,10.1007/s00122-020-03548-6,NA,NA,NA,2020-Apr,2020,"KEY MESSAGE: Novel drought tolerance genes were identified by screening thousands of random genomic fragments from grass species in transgenic rice. Identification of agronomically important genes is a critical step for crop breeding through biotechnology. Multiple approaches have been employed to identify new gene targets, including comprehensive screening platforms for gene discovery such as the over-expression of libraries of cDNA clones. In this study, random genomic fragments from plants were introduced into rice and screened for drought tolerance in a high-throughput manner with the aim of finding novel genetic elements not exclusively limited to coding sequences. To illustrate the power of this approach, genomic libraries were constructed from four grass species, and screening a total of 50,825 transgenic rice lines for drought tolerance resulted in the identification of 12 reproducibly efficacious fragments. Of the twelve, two were from the mitochondrial genome of signal grass and ten were from the nuclear genome of buffalo grass. Subsequent sequencing and analyses revealed that the ten fragments from buffalo grass carried a similar genetic element with no significant homology to any previously characterized gene. The deduced protein sequence was rich in acidic amino acid residues in the C-terminal half, and two of the glutamic acid residues in the C-terminal half were shown to play an important role in drought tolerance. The results demonstrate that an open-ended screening approach using random genomic fragments could discover trait genes distinct from gene discovery based on known pathways or biased toward coding sequence over-expression.",,,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,,1432-2242,NA,MEDLINE:31980835,31980835,NA
868,Smriti,NO,J,"Bohrer, Anne-Sophie; Yoshimoto, Naoko; Sekiguchi, Ai; Rykulski, Nicholas; Saito, Kazuki; Takahashi, Hideki",NA,NA,NA,"Saito, Kazuki/D-2670-2009; Takahashi, Hideki/D-4531-2009; Yoshimoto, Naoko/A-9038-2010","Saito, Kazuki/0000-0001-6310-5342; Takahashi, Hideki/0000-0001-8439-0533; Yoshimoto, Naoko/0000-0003-3884-3241",NA,NA,Alternative translational initiation of ATP sulfurylase underlying dual localization of sulfate assimilation pathways in plastids and cytosol in Arabidopsis thaliana.,,NA,NA,,NA,NA,NA,Frontiers in plant science,NA,NA,NA,5,,NA,NA,750,750,NA,10.3389/fpls.2014.00750,NA,NA,NA,2014,2014,"Plants assimilate inorganic sulfate into sulfur-containing vital metabolites. ATP sulfurylase (ATPS) is the enzyme catalyzing the key entry step of the sulfate assimilation pathway in both plastids and cytosol in plants. Arabidopsis thaliana has four ATPS genes (ATPS1, -2, -3, and -4) encoding ATPS pre-proteins containing N-terminal transit peptide sequences for plastid targeting, however, the genetic identity of the cytosolic ATPS has remained unverified. Here we show that Arabidopsis ATPS2 dually encodes plastidic and cytosolic ATPS isoforms, differentiating their subcellular localizations by initiating translation at AUG(Met1) to produce plastid-targeted ATPS2 pre-proteins or at AUG(Met52) or AUG(Met58) within the transit peptide to have ATPS2 stay in cytosol. Translational initiation of ATPS2 at AUG(Met52) or AUG(Met58) was verified by expressing a tandem-fused synthetic gene, ATPS2 (5'UTR-His12) :Renilla luciferase:ATPS2 (Ile13-Val77) :firefly luciferase, under a single constitutively active CaMV 35S promoter in Arabidopsis protoplasts and examining the activities of two different luciferases translated in-frame with split N-terminal portions of ATPS2. Introducing missense mutations at AUG(Met52) and AUG(Met58) significantly reduced the firefly luciferase activity, while AUG(Met52) was a relatively preferred site for the alternative translational initiation. The activity of luciferase fusion protein starting at AUG(Met52) or AUG(Met58) was not modulated by changes in sulfate conditions. The dual localizations of ATPS2 in plastids and cytosol were further evidenced by expression of ATPS2-GFP fusion proteins in Arabidopsis protoplasts and transgenic lines, while they were also under control of tissue-specific ATPS2 promoter activity found predominantly in leaf epidermal cells, guard cells, vascular tissues and roots.",,,NA,NA,NA,NA,NA,NA,29,1,0,0,26,0,31,NA,NA,1664-462X,,NA,MEDLINE:25601874,25601874,NA
869,Smriti,NO,J,"Jung, Jae-Wan; Kim, Nan-Sun; Jang, Seon-Hui; Shin, Yun-Ji; Yang, Moon-Sik",NA,NA,NA,"정, 재완/V-5786-2019","정, 재완/0000-0002-2708-0704",NA,NA,Production and characterization of recombinant human acid alpha-glucosidase in transgenic rice cell suspension culture.,,NA,NA,,NA,NA,NA,Journal of biotechnology,NA,NA,NA,226,,NA,NA,44,53,NA,10.1016/j.jbiotec.2016.03.031,NA,NA,NA,2016-May-20,2016,"Pompe disease is a fatal genetic muscle disorder caused by a deficiency of acid alpha-glucosidase (GAA), a glycogen-degrading lysosomal enzyme. In this study, the human GAA cDNA gene was synthesized from human placenta cells and cloned into a plant expression vector under the control of the rice alpha-amylase 3D (RAmy3D) promoter. The plant expression vector was introduced into rice calli (Oryza sativa L. cv. Dongjin) mediated by Agrobacterium tumefaciens. Genomic DNA PCR and Northern blot analysis were used to determine the integration and mRNA expression of the hGAA gene in the putative transgenic rice cells. SDS-PAGE and Western blot analysis showed that the glycosylated precursor recombinant hGAA had a molecular mass of 110kDa due to the presence of seven N-glycosylation sites. The accumulation of hGAA protein in the culture medium was approximately 37mg/L after 11 days of culturing in a sugar depletion medium. The His tagged-hGAA protein was purified using an Ni-NTA column and confirmed as the precursor form of hGAA without the signal peptide encoded by the cDNA on the N-terminal amino acid sequence. The acid alpha-glucosidase activity of hGAA produced in transgenic rice cells gave results similar to those of the enzyme produced by CHO cells.",,,NA,NA,NA,NA,NA,NA,23,0,0,0,19,0,24,NA,NA,,1873-4863,NA,MEDLINE:27050503,27050503,NA
871,Smriti,NO,J,"Chen, Ke; Dorlhac de Borne, Francois; Sierro, Nicolas; Ivanov, Nikolai V; Alouia, Malek; Koechler, Sandrine; Otten, Leon",NA,NA,NA,,,NA,NA,Organization of the TC and TE cellular T-DNA regions in Nicotiana otophora and functional analysis of three diverged TE-6b genes.,,NA,NA,,NA,NA,NA,The Plant journal : for cell and molecular biology,NA,NA,NA,94,2,NA,NA,274,287,NA,10.1111/tpj.13853,NA,NA,NA,2018-04,2018,"Nicotiana otophora contains Agrobacterium-derived T-DNA sequences introduced by horizontal gene transfer (Chen etal., 2014). Sixty-nine contigs were assembled into four different cellular T-DNAs (cT-DNAs) totalling 83kb. TC and TE result from two successive transformation events, each followed by duplication, yielding two TC and two TE inserts. TC is also found in other Nicotiana species, whereas TE is unique to N. otophora. Both cT-DNA regions are partially duplicated inverted repeats. Analysis of the cT-DNA divergence patterns allowed reconstruction of the evolution of the TC and TE regions. TC and TE carry 10 intact open reading frames. Three of these are TE-6b genes, derived from a single 6b gene carried by the Agrobacterium strain which inserted TE in the N. otophora ancestor. 6b genes have so far only been found in Agrobacterium tumefaciens or Agrobacterium vitis T-DNAs and strongly modify plant growth (Chen and Otten, 2016). The TE-6b genes were expressed in Nicotiana tabacum under the constitutive 2*35S promoter. TE-1-6b-R and TE-2-6b led to shorter plants, dark-green leaves, a strong increase in leaf vein development and modified petiole wings. TE-1-6b-L expression led to a similar phenotype, but in addition leaves show outgrowths at the margins, flowers were modified and plants became viviparous, i.e. embryos germinated in the capsules at an early stage of their development. Embryos could be rescued by culture invitro. The TE-6b phenotypes are very different from the earlier described 6b phenotypes and could provide new insight into the mode of action of the 6b genes.",,,NA,NA,NA,NA,NA,NA,7,0,0,0,7,0,7,NA,NA,,1365-313X,NA,MEDLINE:29396989,29396989,NA
875,Smriti,NO,J,"Yevtushenko, Dmytro P; Misra, Santosh",NA,NA,NA,,"Yevtushenko, Dmytro/0000-0001-8628-390X",NA,NA,Enhancing disease resistance in poplar through modification of its natural defense pathway.,,NA,NA,,NA,NA,NA,Plant molecular biology,NA,NA,NA,100,5-Apr,NA,NA,481,494,NA,10.1007/s11103-019-00874-2,NA,NA,NA,2019-Jul,2019,"KEY MESSAGE: Modification of the poplar defense pathway through pathogen-induced expression of an amphibian host defense peptide modulates plant innate immunity and confers robust and reliable resistance against a major poplar pathogen, Septoria musiva. Host defense peptides (HDPs), also known as cationic antimicrobial peptides, represent a diverse group of small membrane-active molecules that are part of the innate defense system of their hosts against pathogen invasion. Here we describe a strategy for development of poplar plants with enhanced HDP production and resistance to the commercially significant fungal pathogen Septoria musiva. The naturally occurring linear amphipathic alpha-helical HDP dermaseptin B1, which has 31 residues and originated from the skin secretion of arboreal frogs, was N-terminally modified (MsrA2) and evaluated in vitro for antifungal activity and phytotoxicity. The MsrA2 peptide inhibited germination of S. musiva conidia at physiologically relevant low micromolar concentrations that were non-toxic to poplar protoplasts. The nucleotide sequence of MsrA2, optimized for expression in plants, was introduced into the commercial hybrid poplar Populus nigra L.*P. maximowiczii A. Henry (NM6) via Agrobacterium-mediated transformation. Transgene expression was regulated by the pathogen-inducible poplar promoter win3.12T, a part of the poplar innate defense system. Most importantly, the induced accumulation of MsrA2 peptide in poplar leaves was sufficient to confer resistance against S. musiva. The antifungal resistance of plants with high MsrA2 expression and MsrA2 accumulation was strong and reproducible, and without deleterious effects on plant growth and development. These results provide an insight into development of new technologies for engineering durable disease resistance against major pathogens of poplar and other plants.",,,NA,NA,NA,NA,NA,NA,6,0,0,0,3,0,5,NA,NA,,1573-5028,NA,MEDLINE:31073810,31073810,NA
877,Smriti,NO,J,"Hao, Zhangying; Yogiswara, Sasha; Wei, Tong; Benites, Veronica Teixeira; Sinha, Anagh; Wang, George; Baidoo, Edward E K; Ronald, Pamela C; Scheller, Henrik V; Loque, Dominique; Eudes, Aymerick",NA,NA,NA,"Eudes, Aymerick/AAH-4909-2021; Scheller, Henrik/A-8106-2008; Wei, Tong/F-5007-2010","Eudes, Aymerick/0000-0002-1387-6111; Scheller, Henrik/0000-0002-6702-3560; Yogiswara, Sasha/0000-0001-9419-2995; Wei, Tong/0000-0002-2692-7192",NA,NA,Expression of a bacterial 3-dehydroshikimate dehydratase (QsuB) reduces lignin and improves biomass saccharification efficiency in switchgrass (Panicum virgatum L.).,,NA,NA,,NA,NA,NA,BMC plant biology,NA,NA,NA,21,1,NA,NA,56,56,NA,10.1186/s12870-021-02842-9,NA,NA,NA,2021 Jan 21,2021,"BACKGROUND: Lignin deposited in plant cell walls negatively affects biomass conversion into advanced bioproducts. There is therefore a strong interest in developing bioenergy crops with reduced lignin content or altered lignin structures. Another desired trait for bioenergy crops is the ability to accumulate novel bioproducts, which would enhance the development of economically sustainable biorefineries. As previously demonstrated in the model plant Arabidopsis, expression of a 3-dehydroshikimate dehydratase in plants offers the potential for decreasing lignin content and overproducing a value-added metabolic coproduct (i.e., protocatechuate) suitable for biological upgrading.RESULTS: The 3-dehydroshikimate dehydratase QsuB from Corynebacterium glutamicum was expressed in the bioenergy crop switchgrass (Panicum virgatum L.) using the stem-specific promoter of an O-methyltransferase gene (pShOMT) from sugarcane. The activity of pShOMT was validated in switchgrass after observation in-situ of beta-glucuronidase (GUS) activity in stem nodes of plants carrying a pShOMT::GUS fusion construct. Under controlled growth conditions, engineered switchgrass lines containing a pShOMT::QsuB construct showed reductions of lignin content, improvements of biomass saccharification efficiency, and accumulated higher amount of protocatechuate compared to control plants. Attempts to generate transgenic switchgrass lines carrying the QsuB gene under the control of the constitutive promoter pZmUbi-1 were unsuccessful, suggesting possible toxicity issues associated with ectopic QsuB expression during the plant regeneration process.CONCLUSION: This study validates the transfer of the QsuB engineering approach from a model plant to switchgrass. We have demonstrated altered expression of two important traits: lignin content and accumulation of a co-product. We found that the choice of promoter to drive QsuB expression should be carefully considered when deploying this strategy to other bioenergy crops. Field-testing of engineered QsuB switchgrass are in progress to assess the performance of the introduced traits and agronomic performances of the transgenic plants.",,,NA,NA,NA,NA,NA,NA,4,0,0,0,3,0,4,NA,NA,,1471-2229,NA,MEDLINE:33478381,33478381,NA
879,Smriti,NO,J,"Chakraborty, M; Reddy, P Sairam; Mustafa, G; Rajesh, G; Narasu, V M Laxmi; Udayasuriyan, V; Rana, Debashis",NA,NA,NA,"Chakraborty, Mithun/R-9380-2017","Chakraborty, Mithun/0000-0002-4926-2648",NA,NA,Transgenic rice expressing the cry2AX1 gene confers resistance to multiple lepidopteran pests.,,NA,NA,,NA,NA,NA,Transgenic research,NA,NA,NA,25,5,NA,NA,665,78,NA,10.1007/s11248-016-9954-4,NA,NA,NA,2016-10,2016,"A chimeric Bacillus thuringiensis toxin (Bt) gene, cry2AX1was cloned in a bi-selectable marker free binary vector construct. The cry2AX1 gene, driven by the Chrysanthemum rbcS1 promoter, was introduced into JK1044R, the restorer line (Oryza sativa L. ssp. Indica) of a notified commercially grown rice hybrid in India, by Agrobacterium-mediated transformation. Its effect against two major lepidopteran insect pests viz., yellow stem borer (YSB) Scirpophaga incertulas, rice leaf folder (RLF) Cnaphalocrocis medinalis and one minor insect pest, oriental army worm (OAW) Mythimna separata was demonstrated through bioassays of transgenic rice plants under laboratory and greenhouse conditions. The rbcS1 promoter with chloroplast signal peptide was used to avoid Cry2AX1 protein expression in rice seed endosperm tissue. A total of 37 independent transformants were generated, of which after preliminary molecular characterization and YSB bioassay screening, five events were selected for their protein expression and bioefficacy against all three rice insect. One elite transgenic rice line, BtE15, was identified with Cry2AX1 expression ranging from 0.68 to 1.34gg(-1) leaf fresh weight and with 80-92% levels of resistance against rice pests at the vegetative and reproductive stages. Increase in Cry2AX1 protein concentration was also observed with crop maturity. The Cry2AX1protein concentration in the de-husked seeds was negligible (as low as 2.7-3.6ngg(-1)). These results indicate the potential application of cry2AX1 gene in rice for protection against YSB, RLF and OAW.",,,NA,NA,NA,NA,NA,NA,11,1,0,0,10,1,12,NA,NA,,1573-9368,NA,MEDLINE:27017220,27017220,NA
885,Smriti,NO,J,"Imamura, Tomohiro; Isozumi, Noriyoshi; Higashimura, Yasuki; Miyazato, Akio; Mizukoshi, Hiroharu; Ohki, Shinya; Mori, Masashi",NA,NA,NA,,"Imamura, Tomohiro/0000-0003-2277-9134",NA,NA,Isolation of amaranthin synthetase from Chenopodium quinoa and construction of an amaranthin production system using suspension-cultured tobacco BY-2 cells.,,NA,NA,,NA,NA,NA,Plant biotechnology journal,NA,NA,NA,17,5,NA,NA,969,981,NA,10.1111/pbi.13032,NA,NA,NA,2019-05,2019,"Betalains are plant pigments primarily produced by plants of the order Caryophyllales. Because betalain possesses anti-inflammatory and anticancer activities, it may be useful as a pharmaceutical agent and dietary supplement. Recent studies have identified the genes involved in the betalain biosynthesis of betanin. Amaranthin and celosianin II are abundant in the quinoa (Chenopodium quinoa Willd.) hypocotyl, and amaranthin comprises glucuronic acid bound to betanin; therefore, this suggests the existence of a glucuronyltransferase involved in the synthesis of amaranthin in the quinoa hypocotyl. To identify the gene involved in amaranthin biosynthesis, we performed a BLAST analysis and phylogenetic tree analysis based on sequences homologous to flavonoid glycosyltransferase, followed by expression analysis on the quinoa hypocotyl to obtain three candidate proteins. Production of amaranthin in a transient Nicotiana benthamiana expression system was evaluated for these candidates and one was identified as having the ability to produce amaranthin. The gene encoding this protein was quinoa amaranthin synthetase 1 (CqAmaSy1). We also created a transgenic tobacco bright yellow-2 (BY-2) cell line wherein four betalain biosynthesis genes were introduced to facilitate amaranthin production. This transgenic cell line produced 13.67±4.13mum (mean±SEM) amaranthin and 26.60±1.53mum betanin, whereas the production of isoamaranthin and isobetanin could not be detected. Tests confirmed the ability of amaranthin and betanin to slightly suppress cancer cell viability. Furthermore, amaranthin was shown to significantly inhibit HIV-1 protease activity, whereas betanin did not.",,,NA,NA,NA,NA,NA,NA,9,2,1,0,8,0,12,NA,NA,,1467-7652,NA,MEDLINE:30451369,30451369,NA
888,Smriti,NO,J,"Jaskula-Sztul, Renata; Xu, Wenjin; Chen, Guojun; Harrison, April; Dammalapati, Ajitha; Nair, Renu; Cheng, Yiqiang; Gong, Shaoqin; Chen, Herbert",NA,NA,NA,,"Cheng, Eric/0000-0001-9336-2593",NA,NA,Thailandepsin A-loaded and octreotide-functionalized unimolecular micelles for targeted neuroendocrine cancer therapy.,,NA,NA,,NA,NA,NA,Biomaterials,NA,NA,NA,91,,NA,NA,1,10,NA,10.1016/j.biomaterials.2016.03.010,NA,NA,NA,2016-Jun,2016,"Due to the overexpression of somatostatin receptors in neuroendocrine (NE) cancers, drug nanocarriers conjugated with somatostatin analogs, such as octreotide (OCT), for targeted NE cancer therapy may offer increased therapeutic efficacies and decreased adverse effects. In this study, OCT-functionalized unimolecular micelles were prepared using individual hyperbranched polymer molecules consisting of a hyperbranched polymer core (Boltorn() H40) and approximately 25 amphiphilic polylactide-poly(ethlyene glycol) (PLA-PEG) block copolymer arms (H40-PLA-PEG-OCH3/OCT). The resulting micelles, exhibiting a uniform core-shell shape and an average hydrodynamic diameter size of 66 nm, were loaded with thailandepsin-A (TDP-A), a relatively new naturally produced histone deacetylase (HDAC) inhibitor. In vitro studies using flow cytometry and confocal laser scanning microscopy (CLSM) demonstrated that OCT conjugation enhanced the cellular uptake of the unimolecular micelles. Consequently, TDP-A-loaded and OCT-conjugated micelles exhibited the highest cytotoxicity and caused the highest reduction of NE tumor markers. Finally, the in vivo studies on NE cancer bearing nude mice demonstrated that TDP-A-loaded and OCT-conjugated micelles possessed superior anticancer activity in comparison with other TDP-A formulations or drug alone, while showing no detectable systemic toxicity. Thus, these TDP-A-loaded and OCT-conjugated micelles offer a promising approach for targeted NE cancer therapy.",,,NA,NA,NA,NA,NA,NA,42,0,0,0,25,0,44,NA,NA,,1878-5905,NA,MEDLINE:26994874,26994874,NA
894,Smriti,NO,J,"Yuan, Hong-Mei; Sheng, Ying; Chen, Wei-Jie; Lu, Yu-Qing; Tang, Xiao; Ou-Yang, Mo; Huang, Xi",NA,NA,NA,,,NA,NA,Overexpression of Hevea brasiliensis HbICE1 Enhances Cold Tolerance in Arabidopsis.,,NA,NA,,NA,NA,NA,Frontiers in plant science,NA,NA,NA,8,,NA,NA,1462,1462,NA,10.3389/fpls.2017.01462,NA,NA,NA,2017,2017,"Rubber trees (Hevea brasiliensis) were successfully introduced to south China in the 1950s on a large-scale; however, due to the climate, are prone to cold injury during the winter season. Increased cold tolerance is therefore an important goal, yet the mechanism underlying rubber tree responses to cold stress remains unclear. This study carried out functional characterization of HbICE1 (Inducer of CBF Expression 1) from H. brasiliensis. A nucleic protein with typical features of ICEs, HbICE1 was able to bind to MYC recognition sites and had strong transactivation activity. HbICE1 was constitutively expressed in all tested tissues, with highest levels in the bark, and was up-regulated when subjected to various stresses including cold, dehydration, salinity and wounding. When overexpressed in Arabidopsis, 35S::HbICE1 plants showed enhanced cold resistance with increased proline content, reduced malondialdehyde (MDA) metabolism and electrolyte leakage, and decreased reactive oxygen species (ROS) accumulation. Expression of the cold responsive genes (COR15A, COR47, RD29A, and KIN1) was also significantly promoted in 35S::HbICE1 compared to wild-type plants under cold stress. Differentially expressed genes (DEGs) analysis showed that cold treatment changed genes expression profiles involved in many biological processes and phytohormones perception and transduction. Ethylene, JA, ABA, as well as ICE-CBF signaling pathways might work synergistically to cope with cold tolerance in rubber tree. Taken together, these findings suggest that HbICE1 is a member of the ICE gene family and a positive regulator of cold tolerance in H. brasiliensis.",,,NA,NA,NA,NA,NA,NA,15,6,0,0,10,0,21,NA,NA,1664-462X,,NA,MEDLINE:28878797,28878797,NA
896,Smriti,NO,J,"Haun, William; Coffman, Andrew; Clasen, Benjamin M; Demorest, Zachary L; Lowy, Anita; Ray, Erin; Retterath, Adam; Stoddard, Thomas; Juillerat, Alexandre; Cedrone, Frederic; Mathis, Luc; Voytas, Daniel F; Zhang, Feng",NA,NA,NA,,"Voytas, Daniel/0000-0002-4944-1224",NA,NA,Improved soybean oil quality by targeted mutagenesis of the fatty acid desaturase 2 gene family.,,NA,NA,,NA,NA,NA,Plant biotechnology journal,NA,NA,NA,12,7,NA,NA,934,40,NA,10.1111/pbi.12201,NA,NA,NA,2014-Sep,2014,"Soybean oil is high in polyunsaturated fats and is often partially hydrogenated to increase its shelf life and improve oxidative stability. The trans-fatty acids produced through hydrogenation pose a health threat. Soybean lines that are low in polyunsaturated fats were generated by introducing mutations in two fatty acid desaturase 2 genes (FAD2-1A and FAD2-1B), which in the seed convert the monounsaturated fat, oleic acid, to the polyunsaturated fat, linoleic acid. Transcription activator-like effector nucleases (TALENs) were engineered to recognize and cleave conserved DNA sequences in both genes. In four of 19 transgenic soybean lines expressing the TALENs, mutations in FAD2-1A and FAD2-1B were observed in DNA extracted from leaf tissue; three of the four lines transmitted heritable FAD2-1 mutations to the next generation. The fatty acid profile of the seed was dramatically changed in plants homozygous for mutations in both FAD2-1A and FAD2-1B: oleic acid increased from 20% to 80% and linoleic acid decreased from 50% to under 4%. Further, mutant plants were identified that lacked the TALEN transgene and only carried the targeted mutations. The ability to create a valuable trait in a single generation through targeted modification of a gene family demonstrates the power of TALENs for genome engineering and crop improvement.",,,NA,NA,NA,NA,NA,NA,256,32,2,0,214,0,291,NA,NA,,1467-7652,NA,MEDLINE:24851712,24851712,NA
904,Smriti,NO,J,"Mwenda, George M; O'Hara, Graham W; De Meyer, Sofie E; Howieson, John G; Terpolilli, Jason J",NA,NA,NA,,"Terpolilli, Jason/0000-0003-4306-3346; De Meyer, Sofie/0000-0003-3555-7346",NA,NA,Genetic diversity and symbiotic effectiveness of Phaseolus vulgaris-nodulating rhizobia in Kenya.,,NA,NA,,NA,NA,NA,Systematic and applied microbiology,NA,NA,NA,41,4,NA,NA,291,299,NA,10.1016/j.syapm.2018.02.001,NA,NA,NA,2018-Jul,2018,"Phaseolus vulgaris (common bean) was introduced to Kenya several centuries ago but the rhizobia that nodulate it in the country remain poorly characterised. To address this gap in knowledge, 178 isolates recovered from the root nodules of P. vulgaris cultivated in Kenya were genotyped stepwise by the analysis of genomic DNA fingerprints, PCR-RFLP and 16S rRNA, atpD, recA and nodC gene sequences. Results indicated that P. vulgaris in Kenya is nodulated by at least six Rhizobium genospecies, with most of the isolates belonging to Rhizobium phaseoli and a possibly novel Rhizobium species. Infrequently, isolates belonged to Rhizobium paranaense, Rhizobium leucaenae, Rhizobium sophoriradicis and Rhizobium aegyptiacum. Despite considerable core-gene heterogeneity among the isolates, only four nodC gene alleles were observed indicating conservation within this gene. Testing of the capacity of the isolates to fix nitrogen (N2) in symbiosis with P. vulgaris revealed wide variations in effectiveness, with ten isolates comparable to Rhizobium tropici CIAT 899, a commercial inoculant strain for P. vulgaris. In addition to unveiling effective native rhizobial strains with potential as inoculants in Kenya, this study demonstrated that Kenyan soils harbour diverse P. vulgaris-nodulating rhizobia, some of which formed phylogenetic clusters distinct from known lineages. The native rhizobia differed by site, suggesting that field inoculation of P. vulgaris may need to be locally optimised.",,,NA,NA,NA,NA,NA,NA,17,1,0,0,14,1,20,NA,NA,,1618-0984,NA,MEDLINE:29571921,29571921,NA
